msg_id,data/voltage,data/current,data/power,data/power_factor,data/timestamp,id,data/switch_state,data/load_state,data/overload_state,data/overcurrent_state,data/overvoltage_state,data/EC,data/all_energy,data/thirty_day_energy,data/today_energy,data/current_hour_energy
1006,234.1,179,24.2,574,2022-04-19&07:55:20+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:55:21+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,574,2022-04-19&07:55:22+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,575,2022-04-19&07:55:23+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,576,2022-04-19&07:55:24+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:55:25+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,576,2022-04-19&07:55:26+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:55:27+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:55:28+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:55:29+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,575,2022-04-19&07:55:30+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:55:31+00:00,000000,,,,,,,,,,
1006,233.4,178,24,576,2022-04-19&07:55:32+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:55:32+00:00,000000,on,1,0,0,0,,,,,
1006,233.6,178,24.1,575,2022-04-19&07:55:33+00:00,000000,,,,,,,,,,
1006,233.5,178,24.1,576,2022-04-19&07:55:34+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:55:35+00:00,000000,,,,,,,,,,
1006,233.6,178,24.1,575,2022-04-19&07:55:36+00:00,000000,,,,,,,,,,
1006,233.5,178,24.1,576,2022-04-19&07:55:37+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:55:38+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:55:39+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:55:40+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:55:41+00:00,000000,,,,,,,,,,
1006,233.5,178,24.1,576,2022-04-19&07:55:42+00:00,000000,,,,,,,,,,
1006,233.5,178,24.1,576,2022-04-19&07:55:43+00:00,000000,,,,,,,,,,
1006,233.3,178,24,576,2022-04-19&07:55:44+00:00,000000,,,,,,,,,,
1006,233.4,178,24,576,2022-04-19&07:55:45+00:00,000000,,,,,,,,,,
1006,233.4,178,24,575,2022-04-19&07:55:46+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,575,2022-04-19&07:55:47+00:00,000000,,,,,,,,,,
1006,233.5,178,24.1,575,2022-04-19&07:55:48+00:00,000000,,,,,,,,,,
1006,233.5,178,24.1,576,2022-04-19&07:55:49+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:55:50+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:55:51+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:55:52+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,576,2022-04-19&07:55:53+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,576,2022-04-19&07:55:54+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:55:55+00:00,000000,,,,,,,,,,
1006,232.9,178,23.9,576,2022-04-19&07:55:56+00:00,000000,,,,,,,,,,
1006,233.1,178,24,576,2022-04-19&07:55:57+00:00,000000,,,,,,,,,,
1006,233.2,178,24,576,2022-04-19&07:55:58+00:00,000000,,,,,,,,,,
1006,233.1,178,24,576,2022-04-19&07:55:59+00:00,000000,,,,,,,,,,
1006,233.2,178,24,576,2022-04-19&07:56:00+00:00,000000,,,,,,,,,,
1006,233.3,178,24,576,2022-04-19&07:56:01+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:56:02+00:00,000000,on,1,0,0,0,,,,,
1006,233.3,178,24,576,2022-04-19&07:56:02+00:00,000000,,,,,,,,,,
1006,233.4,178,24.1,576,2022-04-19&07:56:03+00:00,000000,,,,,,,,,,
1006,233.5,178,24.1,575,2022-04-19&07:56:04+00:00,000000,,,,,,,,,,
1006,233.4,178,24.1,576,2022-04-19&07:56:05+00:00,000000,,,,,,,,,,
1006,233.4,178,24.1,576,2022-04-19&07:56:06+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,576,2022-04-19&07:56:07+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:56:08+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:56:09+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,576,2022-04-19&07:56:10+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,576,2022-04-19&07:56:11+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,576,2022-04-19&07:56:12+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:56:13+00:00,000000,,,,,,,,,,
1018,,,,,2022-04-19&07:56:13+00:00,000000,,,,,,3200,17783,196,196,73
1006,233.5,179,24.1,576,2022-04-19&07:56:14+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,575,2022-04-19&07:56:15+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,576,2022-04-19&07:56:16+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,575,2022-04-19&07:56:17+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:56:18+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,576,2022-04-19&07:56:19+00:00,000000,,,,,,,,,,
1006,233.2,178,24,576,2022-04-19&07:56:20+00:00,000000,,,,,,,,,,
1006,233.3,178,24,576,2022-04-19&07:56:21+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,575,2022-04-19&07:56:22+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,575,2022-04-19&07:56:23+00:00,000000,,,,,,,,,,
1006,233.2,178,23.9,575,2022-04-19&07:56:24+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,576,2022-04-19&07:56:25+00:00,000000,,,,,,,,,,
1006,233.5,178,24.1,576,2022-04-19&07:56:26+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,576,2022-04-19&07:56:27+00:00,000000,,,,,,,,,,
1006,233.4,178,24,576,2022-04-19&07:56:28+00:00,000000,,,,,,,,,,
1006,233.4,178,24.1,576,2022-04-19&07:56:29+00:00,000000,,,,,,,,,,
1006,233.4,179,24.1,575,2022-04-19&07:56:30+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,575,2022-04-19&07:56:31+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:56:32+00:00,000000,on,1,0,0,0,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:56:32+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:56:33+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:56:34+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:56:35+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:56:36+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:56:37+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:56:38+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:56:39+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:56:40+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:56:41+00:00,000000,,,,,,,,,,
1006,234,179,24.1,575,2022-04-19&07:56:42+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,575,2022-04-19&07:56:43+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:56:44+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:56:45+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:56:46+00:00,000000,,,,,,,,,,
1006,234.2,179,24.2,574,2022-04-19&07:56:47+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:56:48+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:56:49+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:56:50+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:56:51+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:56:52+00:00,000000,,,,,,,,,,
1006,234,179,24.1,575,2022-04-19&07:56:53+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,575,2022-04-19&07:56:55+00:00,000000,,,,,,,,,,
1006,234,179,24.1,574,2022-04-19&07:56:56+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,575,2022-04-19&07:56:57+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,575,2022-04-19&07:56:58+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,574,2022-04-19&07:56:59+00:00,000000,,,,,,,,,,
1006,234,179,24.2,574,2022-04-19&07:57:00+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:57:01+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:57:02+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:57:02+00:00,000000,on,1,0,0,0,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:57:03+00:00,000000,,,,,,,,,,
1006,233.5,178,24,575,2022-04-19&07:57:04+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:57:05+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:57:06+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:57:07+00:00,000000,,,,,,,,,,
1006,233.1,178,23.9,575,2022-04-19&07:57:08+00:00,000000,,,,,,,,,,
1006,233.1,178,24,575,2022-04-19&07:57:09+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:57:10+00:00,000000,,,,,,,,,,
1006,233.6,178,24,575,2022-04-19&07:57:11+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:57:12+00:00,000000,,,,,,,,,,
1006,233.4,178,24,575,2022-04-19&07:57:13+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,575,2022-04-19&07:57:14+00:00,000000,,,,,,,,,,
1018,,,,,2022-04-19&07:57:14+00:00,000000,,,,,,3200,17784,197,197,74
1006,233.3,178,24,575,2022-04-19&07:57:15+00:00,000000,,,,,,,,,,
1006,233.1,178,23.9,575,2022-04-19&07:57:16+00:00,000000,,,,,,,,,,
1006,233.2,178,24,575,2022-04-19&07:57:17+00:00,000000,,,,,,,,,,
1006,233.4,178,24,575,2022-04-19&07:57:18+00:00,000000,,,,,,,,,,
1006,233.1,178,23.9,575,2022-04-19&07:57:19+00:00,000000,,,,,,,,,,
1006,233.3,178,24,575,2022-04-19&07:57:20+00:00,000000,,,,,,,,,,
1006,233.3,178,24,575,2022-04-19&07:57:21+00:00,000000,,,,,,,,,,
1006,233.4,178,24,575,2022-04-19&07:57:22+00:00,000000,,,,,,,,,,
1006,233.3,178,24,575,2022-04-19&07:57:23+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,575,2022-04-19&07:57:24+00:00,000000,,,,,,,,,,
1006,233.3,178,24,575,2022-04-19&07:57:25+00:00,000000,,,,,,,,,,
1006,233.2,178,24,575,2022-04-19&07:57:26+00:00,000000,,,,,,,,,,
1006,233,178,24,576,2022-04-19&07:57:27+00:00,000000,,,,,,,,,,
1006,233.1,178,24,575,2022-04-19&07:57:28+00:00,000000,,,,,,,,,,
1006,233,178,23.9,575,2022-04-19&07:57:29+00:00,000000,,,,,,,,,,
1006,233.2,178,24,576,2022-04-19&07:57:30+00:00,000000,,,,,,,,,,
1006,232.6,178,23.9,574,2022-04-19&07:57:31+00:00,000000,,,,,,,,,,
1006,233,178,24,575,2022-04-19&07:57:32+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:57:32+00:00,000000,on,1,0,0,0,,,,,
1006,233.3,178,24,575,2022-04-19&07:57:33+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,575,2022-04-19&07:57:34+00:00,000000,,,,,,,,,,
1006,233.1,178,24,576,2022-04-19&07:57:35+00:00,000000,,,,,,,,,,
1006,233.2,178,24,575,2022-04-19&07:57:36+00:00,000000,,,,,,,,,,
1006,233.1,178,24,576,2022-04-19&07:57:37+00:00,000000,,,,,,,,,,
1006,233.1,178,24,576,2022-04-19&07:57:38+00:00,000000,,,,,,,,,,
1006,233.1,178,24,576,2022-04-19&07:57:39+00:00,000000,,,,,,,,,,
1006,233.2,178,24,576,2022-04-19&07:57:40+00:00,000000,,,,,,,,,,
1006,233,178,24,576,2022-04-19&07:57:41+00:00,000000,,,,,,,,,,
1006,233.2,178,24,576,2022-04-19&07:57:42+00:00,000000,,,,,,,,,,
1006,233.1,178,24,576,2022-04-19&07:57:43+00:00,000000,,,,,,,,,,
1006,233.1,178,24,576,2022-04-19&07:57:44+00:00,000000,,,,,,,,,,
1006,233,178,24,576,2022-04-19&07:57:45+00:00,000000,,,,,,,,,,
1006,233.1,178,24,577,2022-04-19&07:57:46+00:00,000000,,,,,,,,,,
1006,232.9,178,23.9,576,2022-04-19&07:57:47+00:00,000000,,,,,,,,,,
1006,233.1,178,23.9,575,2022-04-19&07:57:48+00:00,000000,,,,,,,,,,
1006,233.1,178,24,575,2022-04-19&07:57:49+00:00,000000,,,,,,,,,,
1006,233,178,24,576,2022-04-19&07:57:50+00:00,000000,,,,,,,,,,
1006,232.9,178,24,576,2022-04-19&07:57:51+00:00,000000,,,,,,,,,,
1006,233.3,178,24,575,2022-04-19&07:57:52+00:00,000000,,,,,,,,,,
1006,233.3,179,24.1,575,2022-04-19&07:57:53+00:00,000000,,,,,,,,,,
1006,233.4,179,24.1,576,2022-04-19&07:57:54+00:00,000000,,,,,,,,,,
1006,233,178,24,576,2022-04-19&07:57:55+00:00,000000,,,,,,,,,,
1006,233.1,178,24,576,2022-04-19&07:57:56+00:00,000000,,,,,,,,,,
1006,233.3,178,24,575,2022-04-19&07:57:57+00:00,000000,,,,,,,,,,
1006,233.3,178,24,576,2022-04-19&07:57:58+00:00,000000,,,,,,,,,,
1006,233.3,178,24.1,576,2022-04-19&07:57:59+00:00,000000,,,,,,,,,,
1006,233.3,178,24,576,2022-04-19&07:58:00+00:00,000000,,,,,,,,,,
1006,233.2,178,24,575,2022-04-19&07:58:01+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:58:02+00:00,000000,on,1,0,0,0,,,,,
1006,233.1,178,24,575,2022-04-19&07:58:02+00:00,000000,,,,,,,,,,
1006,232.9,178,23.9,576,2022-04-19&07:58:03+00:00,000000,,,,,,,,,,
1006,233.1,178,24,575,2022-04-19&07:58:04+00:00,000000,,,,,,,,,,
1006,233,178,24,574,2022-04-19&07:58:05+00:00,000000,,,,,,,,,,
1006,233.4,178,24,575,2022-04-19&07:58:06+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,575,2022-04-19&07:58:07+00:00,000000,,,,,,,,,,
1006,233.4,179,24,575,2022-04-19&07:58:08+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:58:09+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:58:10+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:58:11+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:58:12+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:58:13+00:00,000000,,,,,,,,,,
1018,,,,,2022-04-19&07:58:14+00:00,000000,,,,,,3200,17785,198,198,75
1006,233.6,179,24.1,575,2022-04-19&07:58:14+00:00,000000,,,,,,,,,,
1006,233.6,179,24,574,2022-04-19&07:58:15+00:00,000000,,,,,,,,,,
1006,233.6,179,24,575,2022-04-19&07:58:16+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,575,2022-04-19&07:58:17+00:00,000000,,,,,,,,,,
1006,233.2,178,23.9,575,2022-04-19&07:58:18+00:00,000000,,,,,,,,,,
1006,233.5,178,24,575,2022-04-19&07:58:19+00:00,000000,,,,,,,,,,
1006,233.6,178,24,575,2022-04-19&07:58:20+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:58:21+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:58:22+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:58:23+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,574,2022-04-19&07:58:24+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,574,2022-04-19&07:58:25+00:00,000000,,,,,,,,,,
1006,233.6,178,24.1,575,2022-04-19&07:58:26+00:00,000000,,,,,,,,,,
1006,233.7,178,24,575,2022-04-19&07:58:27+00:00,000000,,,,,,,,,,
1006,233.5,178,24.1,575,2022-04-19&07:58:28+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:58:29+00:00,000000,,,,,,,,,,
1006,233.6,178,24,575,2022-04-19&07:58:30+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:58:31+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:58:32+00:00,000000,on,1,0,0,0,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:58:32+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,574,2022-04-19&07:58:33+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,574,2022-04-19&07:58:34+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:58:35+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,575,2022-04-19&07:58:37+00:00,000000,,,,,,,,,,
1006,234.2,179,24.2,575,2022-04-19&07:58:38+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,575,2022-04-19&07:58:39+00:00,000000,,,,,,,,,,
1006,234,179,24.2,574,2022-04-19&07:58:40+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:58:41+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:58:42+00:00,000000,,,,,,,,,,
1006,233.5,178,24,576,2022-04-19&07:58:43+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:58:44+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,574,2022-04-19&07:58:45+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:58:46+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:58:47+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,575,2022-04-19&07:58:48+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:58:49+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,575,2022-04-19&07:58:50+00:00,000000,,,,,,,,,,
1006,234.2,179,24.2,574,2022-04-19&07:58:51+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:58:52+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:58:53+00:00,000000,,,,,,,,,,
1006,234.1,179,24.1,574,2022-04-19&07:58:54+00:00,000000,,,,,,,,,,
1006,234,179,24.1,574,2022-04-19&07:58:55+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:58:56+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,575,2022-04-19&07:58:57+00:00,000000,,,,,,,,,,
1006,234.2,179,24.2,574,2022-04-19&07:58:58+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:58:59+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:59:00+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:59:01+00:00,000000,,,,,,,,,,
1006,234,179,24.2,576,2022-04-19&07:59:02+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:59:02+00:00,000000,on,1,0,0,0,,,,,
1006,234.1,180,24.2,574,2022-04-19&07:59:03+00:00,000000,,,,,,,,,,
1006,234.2,180,24.2,574,2022-04-19&07:59:04+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:59:05+00:00,000000,,,,,,,,,,
1006,234,180,24.2,574,2022-04-19&07:59:06+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:59:07+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:59:08+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,575,2022-04-19&07:59:09+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,574,2022-04-19&07:59:10+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:59:11+00:00,000000,,,,,,,,,,
1006,234,180,24.2,575,2022-04-19&07:59:12+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,574,2022-04-19&07:59:13+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:59:14+00:00,000000,,,,,,,,,,
1018,,,,,2022-04-19&07:59:14+00:00,000000,,,,,,3200,17787,200,200,77
1006,233.8,179,24.2,575,2022-04-19&07:59:15+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:59:16+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:59:17+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,574,2022-04-19&07:59:18+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:59:19+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:59:20+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:59:21+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,576,2022-04-19&07:59:22+00:00,000000,,,,,,,,,,
1006,233.3,178,24.1,576,2022-04-19&07:59:23+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,575,2022-04-19&07:59:24+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,574,2022-04-19&07:59:25+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:59:26+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:59:27+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:59:28+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,575,2022-04-19&07:59:29+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:59:30+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,575,2022-04-19&07:59:31+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:59:32+00:00,000000,on,1,0,0,0,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:59:32+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:59:33+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:59:34+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:59:35+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:59:36+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,574,2022-04-19&07:59:37+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:59:38+00:00,000000,,,,,,,,,,
1006,234,180,24.2,575,2022-04-19&07:59:39+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,574,2022-04-19&07:59:40+00:00,000000,,,,,,,,,,
1006,234,180,24.2,574,2022-04-19&07:59:41+00:00,000000,,,,,,,,,,
1006,234,180,24.2,573,2022-04-19&07:59:42+00:00,000000,,,,,,,,,,
1006,234.3,180,24.2,574,2022-04-19&07:59:43+00:00,000000,,,,,,,,,,
1006,234.2,180,24.2,574,2022-04-19&07:59:44+00:00,000000,,,,,,,,,,
1006,234.2,180,24.2,574,2022-04-19&07:59:45+00:00,000000,,,,,,,,,,
1006,234.2,180,24.2,574,2022-04-19&07:59:46+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,574,2022-04-19&07:59:47+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:59:48+00:00,000000,,,,,,,,,,
1006,234.3,180,24.2,574,2022-04-19&07:59:49+00:00,000000,,,,,,,,,,
1006,234,179,24.2,573,2022-04-19&07:59:50+00:00,000000,,,,,,,,,,
1006,234.2,180,24.2,574,2022-04-19&07:59:51+00:00,000000,,,,,,,,,,
1006,234,179,24.1,574,2022-04-19&07:59:52+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:59:53+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:59:54+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:59:55+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:59:56+00:00,000000,,,,,,,,,,
1006,234.2,180,24.2,574,2022-04-19&07:59:57+00:00,000000,,,,,,,,,,
1006,234.2,180,24.2,574,2022-04-19&07:59:58+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,574,2022-04-19&07:59:59+00:00,000000,,,,,,,,,,
1018,,,,,2022-04-19&08:00:00+00:00,000000,,,,,,3200,17788,201,201,78
1006,234.2,180,24.2,574,2022-04-19&08:00:00+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,574,2022-04-19&08:00:01+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&08:00:02+00:00,000000,on,1,0,0,0,,,,,
1006,234.3,180,24.3,574,2022-04-19&08:00:02+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,574,2022-04-19&08:00:03+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,574,2022-04-19&08:00:04+00:00,000000,,,,,,,,,,
1006,234.3,180,24.2,574,2022-04-19&08:00:05+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&08:00:06+00:00,000000,,,,,,,,,,
1006,234.3,180,24.2,574,2022-04-19&08:00:07+00:00,000000,,,,,,,,,,
1006,234.2,179,24.2,574,2022-04-19&08:00:08+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,574,2022-04-19&08:00:09+00:00,000000,,,,,,,,,,
1006,234.5,180,24.3,574,2022-04-19&08:00:10+00:00,000000,,,,,,,,,,
1006,234.4,180,24.3,574,2022-04-19&08:00:11+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,574,2022-04-19&08:00:12+00:00,000000,,,,,,,,,,
1006,234.4,180,24.3,574,2022-04-19&08:00:13+00:00,000000,,,,,,,,,,
1006,234.5,180,24.3,574,2022-04-19&08:00:14+00:00,000000,,,,,,,,,,
1006,234.5,180,24.3,574,2022-04-19&08:00:15+00:00,000000,,,,,,,,,,
1006,234.3,180,24.2,574,2022-04-19&08:00:16+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,574,2022-04-19&08:00:18+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,575,2022-04-19&08:00:19+00:00,000000,,,,,,,,,,
1006,234.4,180,24.3,574,2022-04-19&08:00:20+00:00,000000,,,,,,,,,,
